mandal_name,city,year,day_of_festival,hour_of_day,is_weekend,is_special_day,weather,headcount
Siddhivinayak Temple,Mumbai,2023,1,5,0,1,Sunny,19410
Siddhivinayak Temple,Mumbai,2023,1,6,0,1,Sunny,72263
Siddhivinayak Temple,Mumbai,2023,1,7,0,1,Cloudy,72096
Siddhivinayak Temple,Mumbai,2023,1,8,0,1,Light Rain,54720
Siddhivinayak Temple,Mumbai,2023,1,9,0,1,Humid,63040
Siddhivinayak Temple,Mumbai,2023,1,10,0,1,Light Rain,36062
Siddhivinayak Temple,Mumbai,2023,1,11,0,1,Humid,68555
Siddhivinayak Temple,Mumbai,2023,1,12,0,1,Light Rain,57625
Siddhivinayak Temple,Mumbai,2023,1,13,0,1,Sunny,65122
Siddhivinayak Temple,Mumbai,2023,1,14,0,1,Humid,77343
Siddhivinayak Temple,Mumbai,2023,1,15,0,1,Cloudy,49491
Siddhivinayak Temple,Mumbai,2023,1,16,0,1,Heavy Rain,23484
Siddhivinayak Temple,Mumbai,2023,1,17,0,1,Sunny,74124
Siddhivinayak Temple,Mumbai,2023,1,18,0,1,Humid,284567
Siddhivinayak Temple,Mumbai,2023,1,19,0,1,Cloudy,268445
Siddhivinayak Temple,Mumbai,2023,1,20,0,1,Light Rain,141066
Siddhivinayak Temple,Mumbai,2023,1,21,0,1,Heavy Rain,107989
Siddhivinayak Temple,Mumbai,2023,1,22,0,1,Humid,233895
Siddhivinayak Temple,Mumbai,2023,1,23,0,1,Light Rain,158756
Siddhivinayak Temple,Mumbai,2023,2,0,0,0,Heavy Rain,9956
Siddhivinayak Temple,Mumbai,2023,2,1,0,0,Humid,5813
Siddhivinayak Temple,Mumbai,2023,2,2,0,0,Heavy Rain,2206
Siddhivinayak Temple,Mumbai,2023,2,3,0,0,Sunny,5719
Siddhivinayak Temple,Mumbai,2023,2,4,0,0,Heavy Rain,2572
Siddhivinayak Temple,Mumbai,2023,2,5,0,0,Sunny,3400
Siddhivinayak Temple,Mumbai,2023,2,6,0,0,Sunny,22666
Siddhivinayak Temple,Mumbai,2023,2,7,0,0,Humid,28445
Siddhivinayak Temple,Mumbai,2023,2,8,0,0,Cloudy,24266
Siddhivinayak Temple,Mumbai,2023,2,9,0,0,Sunny,28367
Siddhivinayak Temple,Mumbai,2023,2,10,0,0,Cloudy,29993
Siddhivinayak Temple,Mumbai,2023,2,11,0,0,Cloudy,28231
Siddhivinayak Temple,Mumbai,2023,2,12,0,0,Heavy Rain,9736
Siddhivinayak Temple,Mumbai,2023,2,13,0,0,Heavy Rain,10480
Siddhivinayak Temple,Mumbai,2023,2,14,0,0,Light Rain,15905
Siddhivinayak Temple,Mumbai,2023,2,15,0,0,Sunny,24818
Siddhivinayak Temple,Mumbai,2023,2,16,0,0,Cloudy,22821
Siddhivinayak Temple,Mumbai,2023,2,17,0,0,Humid,24553
Siddhivinayak Temple,Mumbai,2023,2,18,0,0,Humid,103571
Siddhivinayak Temple,Mumbai,2023,2,19,0,0,Cloudy,76696
Siddhivinayak Temple,Mumbai,2023,2,20,0,0,Light Rain,66897
Siddhivinayak Temple,Mumbai,2023,2,21,0,0,Light Rain,58792
Siddhivinayak Temple,Mumbai,2023,2,22,0,0,Light Rain,57369
Siddhivinayak Temple,Mumbai,2023,2,23,0,0,Humid,94529
Siddhivinayak Temple,Mumbai,2023,3,0,0,0,Cloudy,28274
Siddhivinayak Temple,Mumbai,2023,3,1,0,0,Sunny,9048
Siddhivinayak Temple,Mumbai,2023,3,2,0,0,Humid,5497
Siddhivinayak Temple,Mumbai,2023,3,3,0,0,Cloudy,3714
Siddhivinayak Temple,Mumbai,2023,3,4,0,0,Light Rain,3367
Siddhivinayak Temple,Mumbai,2023,3,5,0,0,Light Rain,5056
Siddhivinayak Temple,Mumbai,2023,3,6,0,0,Heavy Rain,9828
Siddhivinayak Temple,Mumbai,2023,3,7,0,0,Light Rain,17755
Siddhivinayak Temple,Mumbai,2023,3,8,0,0,Cloudy,22705
Siddhivinayak Temple,Mumbai,2023,3,9,0,0,Cloudy,29685
Siddhivinayak Temple,Mumbai,2023,3,10,0,0,Sunny,24971
Siddhivinayak Temple,Mumbai,2023,3,11,0,0,Light Rain,16079
Siddhivinayak Temple,Mumbai,2023,3,12,0,0,Light Rain,19935
Siddhivinayak Temple,Mumbai,2023,3,13,0,0,Light Rain,21183
Siddhivinayak Temple,Mumbai,2023,3,14,0,0,Heavy Rain,11098
Siddhivinayak Temple,Mumbai,2023,3,15,0,0,Heavy Rain,9562
Siddhivinayak Temple,Mumbai,2023,3,16,0,0,Humid,23312
Siddhivinayak Temple,Mumbai,2023,3,17,0,0,Light Rain,17684
Siddhivinayak Temple,Mumbai,2023,3,18,0,0,Sunny,106156
Siddhivinayak Temple,Mumbai,2023,3,19,0,0,Sunny,79999
Siddhivinayak Temple,Mumbai,2023,3,20,0,0,Sunny,82305
Siddhivinayak Temple,Mumbai,2023,3,21,0,0,Sunny,66456
Siddhivinayak Temple,Mumbai,2023,3,22,0,0,Humid,80801
Siddhivinayak Temple,Mumbai,2023,3,23,0,0,Heavy Rain,36810
Siddhivinayak Temple,Mumbai,2023,4,0,0,0,Humid,30542
Siddhivinayak Temple,Mumbai,2023,4,1,0,0,Cloudy,9754
Siddhivinayak Temple,Mumbai,2023,4,2,0,0,Sunny,8708
Siddhivinayak Temple,Mumbai,2023,4,3,0,0,Heavy Rain,3211
Siddhivinayak Temple,Mumbai,2023,4,4,0,0,Sunny,11701
Siddhivinayak Temple,Mumbai,2023,4,5,0,0,Heavy Rain,3367
Siddhivinayak Temple,Mumbai,2023,4,6,0,0,Heavy Rain,9930
Siddhivinayak Temple,Mumbai,2023,4,7,0,0,Light Rain,16978
Siddhivinayak Temple,Mumbai,2023,4,8,0,0,Heavy Rain,12239
Siddhivinayak Temple,Mumbai,2023,4,9,0,0,Cloudy,29740
Siddhivinayak Temple,Mumbai,2023,4,10,0,0,Sunny,29571
Siddhivinayak Temple,Mumbai,2023,4,11,0,0,Sunny,23161
Siddhivinayak Temple,Mumbai,2023,4,12,0,0,Heavy Rain,10107
Siddhivinayak Temple,Mumbai,2023,4,13,0,0,Humid,28633
Siddhivinayak Temple,Mumbai,2023,4,14,0,0,Heavy Rain,10351
Siddhivinayak Temple,Mumbai,2023,4,15,0,0,Heavy Rain,9238
Siddhivinayak Temple,Mumbai,2023,4,16,0,0,Cloudy,30555
Siddhivinayak Temple,Mumbai,2023,4,17,0,0,Cloudy,24190
Siddhivinayak Temple,Mumbai,2023,4,18,0,0,Heavy Rain,35294
Siddhivinayak Temple,Mumbai,2023,4,19,0,0,Cloudy,73316
Siddhivinayak Temple,Mumbai,2023,4,20,0,0,Heavy Rain,30768
Siddhivinayak Temple,Mumbai,2023,4,21,0,0,Heavy Rain,40771
Siddhivinayak Temple,Mumbai,2023,4,22,0,0,Humid,73398
Siddhivinayak Temple,Mumbai,2023,4,23,0,0,Humid,90467
Siddhivinayak Temple,Mumbai,2023,5,0,1,1,Cloudy,50336
Siddhivinayak Temple,Mumbai,2023,5,1,1,1,Cloudy,14646
Siddhivinayak Temple,Mumbai,2023,5,2,1,1,Heavy Rain,5476
Siddhivinayak Temple,Mumbai,2023,5,3,1,1,Light Rain,8808
Siddhivinayak Temple,Mumbai,2023,5,4,1,1,Cloudy,10544
Siddhivinayak Temple,Mumbai,2023,5,5,1,1,Heavy Rain,8013
Siddhivinayak Temple,Mumbai,2023,5,6,1,1,Light Rain,28534
Siddhivinayak Temple,Mumbai,2023,5,7,1,1,Light Rain,32854
Siddhivinayak Temple,Mumbai,2023,5,8,1,1,Light Rain,30253
Siddhivinayak Temple,Mumbai,2023,5,9,1,1,Cloudy,46522
Siddhivinayak Temple,Mumbai,2023,5,10,1,1,Cloudy,47080
Siddhivinayak Temple,Mumbai,2023,5,11,1,1,Sunny,38113
Siddhivinayak Temple,Mumbai,2023,5,12,1,1,Sunny,49127
Siddhivinayak Temple,Mumbai,2023,5,13,1,1,Cloudy,47538
Siddhivinayak Temple,Mumbai,2023,5,14,1,1,Humid,48069
Siddhivinayak Temple,Mumbai,2023,5,15,1,1,Humid,39702
Siddhivinayak Temple,Mumbai,2023,5,16,1,1,Heavy Rain,18226
Siddhivinayak Temple,Mumbai,2023,5,17,1,1,Light Rain,29761
Siddhivinayak Temple,Mumbai,2023,5,18,1,1,Cloudy,106751
Siddhivinayak Temple,Mumbai,2023,5,19,1,1,Light Rain,126841
Siddhivinayak Temple,Mumbai,2023,5,20,1,1,Light Rain,89519
Siddhivinayak Temple,Mumbai,2023,5,21,1,1,Cloudy,203471
Siddhivinayak Temple,Mumbai,2023,5,22,1,1,Sunny,156134
Siddhivinayak Temple,Mumbai,2023,5,23,1,1,Humid,143129
Siddhivinayak Temple,Mumbai,2023,6,0,1,0,Light Rain,30324
Siddhivinayak Temple,Mumbai,2023,6,1,1,0,Humid,17799
Siddhivinayak Temple,Mumbai,2023,6,2,1,0,Humid,4542
Siddhivinayak Temple,Mumbai,2023,6,3,1,0,Heavy Rain,2600
Siddhivinayak Temple,Mumbai,2023,6,4,1,0,Humid,13684
Siddhivinayak Temple,Mumbai,2023,6,5,1,0,Heavy Rain,7716
Siddhivinayak Temple,Mumbai,2023,6,6,1,0,Light Rain,27617
Siddhivinayak Temple,Mumbai,2023,6,7,1,0,Light Rain,29206
Siddhivinayak Temple,Mumbai,2023,6,8,1,0,Light Rain,32760
Siddhivinayak Temple,Mumbai,2023,6,9,1,0,Cloudy,38694
Siddhivinayak Temple,Mumbai,2023,6,10,1,0,Humid,47243
Siddhivinayak Temple,Mumbai,2023,6,11,1,0,Heavy Rain,17396
Siddhivinayak Temple,Mumbai,2023,6,12,1,0,Heavy Rain,20857
Siddhivinayak Temple,Mumbai,2023,6,13,1,0,Heavy Rain,18657
Siddhivinayak Temple,Mumbai,2023,6,14,1,0,Cloudy,51722
Siddhivinayak Temple,Mumbai,2023,6,15,1,0,Sunny,53666
Siddhivinayak Temple,Mumbai,2023,6,16,1,0,Cloudy,41762
Siddhivinayak Temple,Mumbai,2023,6,17,1,0,Light Rain,30682
Siddhivinayak Temple,Mumbai,2023,6,18,1,0,Light Rain,95121
Siddhivinayak Temple,Mumbai,2023,6,19,1,0,Humid,113841
Siddhivinayak Temple,Mumbai,2023,6,20,1,0,Humid,161606
Siddhivinayak Temple,Mumbai,2023,6,21,1,0,Sunny,218244
Siddhivinayak Temple,Mumbai,2023,6,22,1,0,Light Rain,109870
Siddhivinayak Temple,Mumbai,2023,6,23,1,0,Sunny,122057
Siddhivinayak Temple,Mumbai,2023,7,0,0,1,Sunny,28632
Siddhivinayak Temple,Mumbai,2023,7,1,0,1,Light Rain,5726
Siddhivinayak Temple,Mumbai,2023,7,2,0,1,Cloudy,8990
Siddhivinayak Temple,Mumbai,2023,7,3,0,1,Cloudy,3529
Siddhivinayak Temple,Mumbai,2023,7,4,0,1,Humid,9339
Siddhivinayak Temple,Mumbai,2023,7,5,0,1,Cloudy,5682
Siddhivinayak Temple,Mumbai,2023,7,6,0,1,Humid,28556
Siddhivinayak Temple,Mumbai,2023,7,7,0,1,Sunny,26210
Siddhivinayak Temple,Mumbai,2023,7,8,0,1,Cloudy,23937
Siddhivinayak Temple,Mumbai,2023,7,9,0,1,Light Rain,19577
Siddhivinayak Temple,Mumbai,2023,7,10,0,1,Humid,28561
Siddhivinayak Temple,Mumbai,2023,7,11,0,1,Sunny,28026
Siddhivinayak Temple,Mumbai,2023,7,12,0,1,Sunny,23451
Siddhivinayak Temple,Mumbai,2023,7,13,0,1,Humid,27131
Siddhivinayak Temple,Mumbai,2023,7,14,0,1,Light Rain,21378
Siddhivinayak Temple,Mumbai,2023,7,15,0,1,Humid,29813
Siddhivinayak Temple,Mumbai,2023,7,16,0,1,Sunny,28981
Siddhivinayak Temple,Mumbai,2023,7,17,0,1,Sunny,24018
Siddhivinayak Temple,Mumbai,2023,7,18,0,1,Humid,94687
Siddhivinayak Temple,Mumbai,2023,7,19,0,1,Light Rain,52495
Siddhivinayak Temple,Mumbai,2023,7,20,0,1,Humid,65806
Siddhivinayak Temple,Mumbai,2023,7,21,0,1,Cloudy,70754
Siddhivinayak Temple,Mumbai,2023,7,22,0,1,Light Rain,63571
Siddhivinayak Temple,Mumbai,2023,7,23,0,1,Humid,101082
Siddhivinayak Temple,Mumbai,2023,8,0,0,0,Heavy Rain,10636
Siddhivinayak Temple,Mumbai,2023,8,1,0,0,Sunny,5713
Siddhivinayak Temple,Mumbai,2023,8,2,0,0,Heavy Rain,1255
Siddhivinayak Temple,Mumbai,2023,8,3,0,0,Heavy Rain,3783
Siddhivinayak Temple,Mumbai,2023,8,4,0,0,Sunny,6439
Siddhivinayak Temple,Mumbai,2023,8,5,0,0,Cloudy,8819
Siddhivinayak Temple,Mumbai,2023,8,6,0,0,Cloudy,27516
Siddhivinayak Temple,Mumbai,2023,8,7,0,0,Cloudy,26615
Siddhivinayak Temple,Mumbai,2023,8,8,0,0,Light Rain,20922
Siddhivinayak Temple,Mumbai,2023,8,9,0,0,Cloudy,24707
Siddhivinayak Temple,Mumbai,2023,8,10,0,0,Humid,24135
Siddhivinayak Temple,Mumbai,2023,8,11,0,0,Sunny,22772
Siddhivinayak Temple,Mumbai,2023,8,12,0,0,Sunny,24134
Siddhivinayak Temple,Mumbai,2023,8,13,0,0,Humid,26798
Siddhivinayak Temple,Mumbai,2023,8,14,0,0,Heavy Rain,9347
Siddhivinayak Temple,Mumbai,2023,8,15,0,0,Humid,27651
Siddhivinayak Temple,Mumbai,2023,8,16,0,0,Humid,26519
Siddhivinayak Temple,Mumbai,2023,8,17,0,0,Sunny,29394
Siddhivinayak Temple,Mumbai,2023,8,18,0,0,Humid,108398
Siddhivinayak Temple,Mumbai,2023,8,19,0,0,Heavy Rain,35541
Siddhivinayak Temple,Mumbai,2023,8,20,0,0,Light Rain,52456
Siddhivinayak Temple,Mumbai,2023,8,21,0,0,Cloudy,90352
Siddhivinayak Temple,Mumbai,2023,8,22,0,0,Humid,67796
Siddhivinayak Temple,Mumbai,2023,8,23,0,0,Sunny,111670
Siddhivinayak Temple,Mumbai,2023,9,0,0,0,Sunny,27252
Siddhivinayak Temple,Mumbai,2023,9,1,0,0,Sunny,3946
Siddhivinayak Temple,Mumbai,2023,9,2,0,0,Cloudy,4262
Siddhivinayak Temple,Mumbai,2023,9,3,0,0,Cloudy,4901
Siddhivinayak Temple,Mumbai,2023,9,4,0,0,Light Rain,3390
Siddhivinayak Temple,Mumbai,2023,9,5,0,0,Humid,8814
Siddhivinayak Temple,Mumbai,2023,9,6,0,0,Humid,25798
Siddhivinayak Temple,Mumbai,2023,9,7,0,0,Heavy Rain,10097
Siddhivinayak Temple,Mumbai,2023,9,8,0,0,Light Rain,18417
Siddhivinayak Temple,Mumbai,2023,9,9,0,0,Humid,29411
Siddhivinayak Temple,Mumbai,2023,9,10,0,0,Cloudy,26623
Siddhivinayak Temple,Mumbai,2023,9,11,0,0,Light Rain,18111
Siddhivinayak Temple,Mumbai,2023,9,12,0,0,Sunny,27463
Siddhivinayak Temple,Mumbai,2023,9,13,0,0,Light Rain,21392
Siddhivinayak Temple,Mumbai,2023,9,14,0,0,Sunny,30298
Siddhivinayak Temple,Mumbai,2023,9,15,0,0,Humid,23372
Siddhivinayak Temple,Mumbai,2023,9,16,0,0,Light Rain,19165
Siddhivinayak Temple,Mumbai,2023,9,17,0,0,Sunny,24497
Siddhivinayak Temple,Mumbai,2023,9,18,0,0,Humid,85948
Siddhivinayak Temple,Mumbai,2023,9,19,0,0,Humid,101524
Siddhivinayak Temple,Mumbai,2023,9,20,0,0,Sunny,98534
Siddhivinayak Temple,Mumbai,2023,9,21,0,0,Heavy Rain,26584
Siddhivinayak Temple,Mumbai,2023,9,22,0,0,Sunny,79727
Siddhivinayak Temple,Mumbai,2023,9,23,0,0,Sunny,78698
Siddhivinayak Temple,Mumbai,2023,10,0,0,1,Heavy Rain,9385
Siddhivinayak Temple,Mumbai,2023,10,1,0,1,Sunny,6765
Siddhivinayak Temple,Mumbai,2023,10,2,0,1,Cloudy,2905
Siddhivinayak Temple,Mumbai,2023,10,3,0,1,Light Rain,7501
Siddhivinayak Temple,Mumbai,2023,10,4,0,1,Cloudy,8026
Siddhivinayak Temple,Mumbai,2023,10,5,0,1,Light Rain,7863
Siddhivinayak Temple,Mumbai,2023,10,6,0,1,Cloudy,29972
Siddhivinayak Temple,Mumbai,2023,10,7,0,1,Heavy Rain,12151
Siddhivinayak Temple,Mumbai,2023,10,8,0,1,Light Rain,19569
Siddhivinayak Temple,Mumbai,2023,10,9,0,1,Cloudy,23810
Siddhivinayak Temple,Mumbai,2023,10,10,0,1,Sunny,27599
Siddhivinayak Temple,Mumbai,2023,10,11,0,1,Light Rain,16629
Siddhivinayak Temple,Mumbai,2023,10,12,0,1,Cloudy,24552
Siddhivinayak Temple,Mumbai,2023,10,13,0,1,Cloudy,28782
Siddhivinayak Temple,Mumbai,2023,10,14,0,1,Light Rain,18301
Siddhivinayak Temple,Mumbai,2023,10,15,0,1,Sunny,30421
Siddhivinayak Temple,Mumbai,2023,10,16,0,1,Cloudy,26384
Siddhivinayak Temple,Mumbai,2023,10,17,0,1,Humid,23927
Siddhivinayak Temple,Mumbai,2023,10,18,0,1,Cloudy,112096
Siddhivinayak Temple,Mumbai,2023,10,19,0,1,Heavy Rain,39064
Siddhivinayak Temple,Mumbai,2023,10,20,0,1,Light Rain,43277
Siddhivinayak Temple,Mumbai,2023,10,21,0,1,Humid,81970
Siddhivinayak Temple,Mumbai,2023,10,22,0,1,Cloudy,75539
Siddhivinayak Temple,Mumbai,2023,10,23,0,1,Cloudy,75940
Siddhivinayak Temple,Mumbai,2023,11,0,0,1,Light Rain,88233
Siddhivinayak Temple,Mumbai,2023,11,1,0,1,Heavy Rain,15391
Siddhivinayak Temple,Mumbai,2023,11,2,0,1,Sunny,16154
Siddhivinayak Temple,Mumbai,2023,11,3,0,1,Cloudy,21141
Siddhivinayak Temple,Mumbai,2023,11,4,0,1,Sunny,19020
Siddhivinayak Temple,Mumbai,2023,11,5,0,1,Sunny,25764
Siddhivinayak Temple,Mumbai,2023,11,6,0,1,Sunny,123310
Siddhivinayak Temple,Mumbai,2023,11,7,0,1,Heavy Rain,52326
Siddhivinayak Temple,Mumbai,2023,11,8,0,1,Light Rain,89226
Siddhivinayak Temple,Mumbai,2023,11,9,0,1,Light Rain,92908
Siddhivinayak Temple,Mumbai,2023,11,10,0,1,Heavy Rain,40403
Siddhivinayak Temple,Mumbai,2023,11,11,0,1,Sunny,113344
Siddhivinayak Temple,Mumbai,2023,11,12,0,1,Humid,136023
Siddhivinayak Temple,Mumbai,2023,11,13,0,1,Humid,99986
Siddhivinayak Temple,Mumbai,2023,11,14,0,1,Humid,147257
Siddhivinayak Temple,Mumbai,2023,11,15,0,1,Sunny,110662
Siddhivinayak Temple,Mumbai,2023,11,16,0,1,Humid,134929
Siddhivinayak Temple,Mumbai,2023,11,17,0,1,Humid,109204
Siddhivinayak Temple,Mumbai,2023,11,18,0,1,Sunny,388811
Siddhivinayak Temple,Mumbai,2023,11,19,0,1,Humid,471757
Siddhivinayak Temple,Mumbai,2023,11,20,0,1,Humid,479479
Siddhivinayak Temple,Mumbai,2023,11,21,0,1,Light Rain,289517
Siddhivinayak Temple,Mumbai,2023,11,22,0,1,Humid,352584
Siddhivinayak Temple,Mumbai,2023,11,23,0,1,Humid,313183
Siddhivinayak Temple,Mumbai,2024,1,0,0,1,Cloudy,82209
Siddhivinayak Temple,Mumbai,2024,1,1,0,1,Light Rain,9223
Siddhivinayak Temple,Mumbai,2024,1,2,0,1,Cloudy,16020
Siddhivinayak Temple,Mumbai,2024,1,3,0,1,Light Rain,12412
Siddhivinayak Temple,Mumbai,2024,1,4,0,1,Sunny,23931
Siddhivinayak Temple,Mumbai,2024,1,5,0,1,Light Rain,10129
Siddhivinayak Temple,Mumbai,2024,1,6,0,1,Light Rain,44087
Siddhivinayak Temple,Mumbai,2024,1,7,0,1,Cloudy,85939
Siddhivinayak Temple,Mumbai,2024,1,8,0,1,Cloudy,55182
Siddhivinayak Temple,Mumbai,2024,1,9,0,1,Light Rain,56874
Siddhivinayak Temple,Mumbai,2024,1,10,0,1,Heavy Rain,21381
Siddhivinayak Temple,Mumbai,2024,1,11,0,1,Sunny,57637
Siddhivinayak Temple,Mumbai,2024,1,12,0,1,Heavy Rain,31986
Siddhivinayak Temple,Mumbai,2024,1,13,0,1,Sunny,57638
Siddhivinayak Temple,Mumbai,2024,1,14,0,1,Heavy Rain,30674
Siddhivinayak Temple,Mumbai,2024,1,15,0,1,Humid,86202
Siddhivinayak Temple,Mumbai,2024,1,16,0,1,Cloudy,87900
Siddhivinayak Temple,Mumbai,2024,1,17,0,1,Sunny,69730
Siddhivinayak Temple,Mumbai,2024,1,18,0,1,Humid,169709
Siddhivinayak Temple,Mumbai,2024,1,19,0,1,Cloudy,197735
Siddhivinayak Temple,Mumbai,2024,1,20,0,1,Heavy Rain,121747
Siddhivinayak Temple,Mumbai,2024,1,21,0,1,Sunny,291701
Siddhivinayak Temple,Mumbai,2024,1,22,0,1,Humid,216277
Siddhivinayak Temple,Mumbai,2024,1,23,0,1,Heavy Rain,130083
Siddhivinayak Temple,Mumbai,2024,2,0,0,0,Sunny,24772
Siddhivinayak Temple,Mumbai,2024,2,1,0,0,Light Rain,5845
Siddhivinayak Temple,Mumbai,2024,2,2,0,0,Cloudy,7864
Siddhivinayak Temple,Mumbai,2024,2,3,0,0,Light Rain,5028
Siddhivinayak Temple,Mumbai,2024,2,4,0,0,Humid,2987
Siddhivinayak Temple,Mumbai,2024,2,5,0,0,Sunny,9179
Siddhivinayak Temple,Mumbai,2024,2,6,0,0,Light Rain,17016
Siddhivinayak Temple,Mumbai,2024,2,7,0,0,Humid,29198
Siddhivinayak Temple,Mumbai,2024,2,8,0,0,Cloudy,24507
Siddhivinayak Temple,Mumbai,2024,2,9,0,0,Humid,27987
Siddhivinayak Temple,Mumbai,2024,2,10,0,0,Humid,27423
Siddhivinayak Temple,Mumbai,2024,2,11,0,0,Sunny,31031
Siddhivinayak Temple,Mumbai,2024,2,12,0,0,Sunny,24468
Siddhivinayak Temple,Mumbai,2024,2,13,0,0,Humid,31279
Siddhivinayak Temple,Mumbai,2024,2,14,0,0,Sunny,25810
Siddhivinayak Temple,Mumbai,2024,2,15,0,0,Sunny,26267
Siddhivinayak Temple,Mumbai,2024,2,16,0,0,Humid,24083
Siddhivinayak Temple,Mumbai,2024,2,17,0,0,Cloudy,24571
Siddhivinayak Temple,Mumbai,2024,2,18,0,0,Cloudy,96480
Siddhivinayak Temple,Mumbai,2024,2,19,0,0,Heavy Rain,43584
Siddhivinayak Temple,Mumbai,2024,2,20,0,0,Cloudy,71225
Siddhivinayak Temple,Mumbai,2024,2,21,0,0,Humid,71290
Siddhivinayak Temple,Mumbai,2024,2,22,0,0,Heavy Rain,45673
Siddhivinayak Temple,Mumbai,2024,2,23,0,0,Cloudy,89970
Siddhivinayak Temple,Mumbai,2024,3,0,1,0,Sunny,39199
Siddhivinayak Temple,Mumbai,2024,3,1,1,0,Sunny,11931
Siddhivinayak Temple,Mumbai,2024,3,2,1,0,Sunny,7729
Siddhivinayak Temple,Mumbai,2024,3,3,1,0,Heavy Rain,4726
Siddhivinayak Temple,Mumbai,2024,3,4,1,0,Sunny,10993
Siddhivinayak Temple,Mumbai,2024,3,5,1,0,Cloudy,19486
Siddhivinayak Temple,Mumbai,2024,3,6,1,0,Cloudy,47157
Siddhivinayak Temple,Mumbai,2024,3,7,1,0,Humid,57946
Siddhivinayak Temple,Mumbai,2024,3,8,1,0,Light Rain,30825
Siddhivinayak Temple,Mumbai,2024,3,9,1,0,Cloudy,53997
Siddhivinayak Temple,Mumbai,2024,3,10,1,0,Light Rain,43444
Siddhivinayak Temple,Mumbai,2024,3,11,1,0,Humid,40979
Siddhivinayak Temple,Mumbai,2024,3,12,1,0,Sunny,35228
Siddhivinayak Temple,Mumbai,2024,3,13,1,0,Cloudy,43759
Siddhivinayak Temple,Mumbai,2024,3,14,1,0,Heavy Rain,18914
Siddhivinayak Temple,Mumbai,2024,3,15,1,0,Light Rain,31729
Siddhivinayak Temple,Mumbai,2024,3,16,1,0,Humid,39087
Siddhivinayak Temple,Mumbai,2024,3,17,1,0,Light Rain,32109
Siddhivinayak Temple,Mumbai,2024,3,18,1,0,Heavy Rain,80359
Siddhivinayak Temple,Mumbai,2024,3,19,1,0,Cloudy,157807
Siddhivinayak Temple,Mumbai,2024,3,20,1,0,Humid,139525
Siddhivinayak Temple,Mumbai,2024,3,21,1,0,Heavy Rain,70836
Siddhivinayak Temple,Mumbai,2024,3,22,1,0,Cloudy,132504
Siddhivinayak Temple,Mumbai,2024,3,23,1,0,Sunny,102883
Siddhivinayak Temple,Mumbai,2024,4,0,1,0,Cloudy,48038
Siddhivinayak Temple,Mumbai,2024,4,1,1,0,Light Rain,3933
Siddhivinayak Temple,Mumbai,2024,4,2,1,0,Humid,8127
Siddhivinayak Temple,Mumbai,2024,4,3,1,0,Cloudy,9103
Siddhivinayak Temple,Mumbai,2024,4,4,1,0,Humid,17758
Siddhivinayak Temple,Mumbai,2024,4,5,1,0,Sunny,11256
Siddhivinayak Temple,Mumbai,2024,4,6,1,0,Sunny,48968
Siddhivinayak Temple,Mumbai,2024,4,7,1,0,Sunny,40145
Siddhivinayak Temple,Mumbai,2024,4,8,1,0,Humid,56380
Siddhivinayak Temple,Mumbai,2024,4,9,1,0,Humid,52268
Siddhivinayak Temple,Mumbai,2024,4,10,1,0,Humid,49284
Siddhivinayak Temple,Mumbai,2024,4,11,1,0,Heavy Rain,20171
Siddhivinayak Temple,Mumbai,2024,4,12,1,0,Light Rain,36227
Siddhivinayak Temple,Mumbai,2024,4,13,1,0,Light Rain,36602
Siddhivinayak Temple,Mumbai,2024,4,14,1,0,Cloudy,44557
Siddhivinayak Temple,Mumbai,2024,4,15,1,0,Light Rain,27732
Siddhivinayak Temple,Mumbai,2024,4,16,1,0,Sunny,44426
Siddhivinayak Temple,Mumbai,2024,4,17,1,0,Light Rain,25331
Siddhivinayak Temple,Mumbai,2024,4,18,1,0,Light Rain,98343
Siddhivinayak Temple,Mumbai,2024,4,19,1,0,Heavy Rain,77687
Siddhivinayak Temple,Mumbai,2024,4,20,1,0,Light Rain,116065
Siddhivinayak Temple,Mumbai,2024,4,21,1,0,Light Rain,86654
Siddhivinayak Temple,Mumbai,2024,4,22,1,0,Sunny,177090
Siddhivinayak Temple,Mumbai,2024,4,23,1,0,Sunny,137935
Siddhivinayak Temple,Mumbai,2024,5,0,0,1,Humid,25217
Siddhivinayak Temple,Mumbai,2024,5,1,0,1,Humid,11577
Siddhivinayak Temple,Mumbai,2024,5,2,0,1,Humid,7237
Siddhivinayak Temple,Mumbai,2024,5,3,0,1,Heavy Rain,2965
Siddhivinayak Temple,Mumbai,2024,5,4,0,1,Heavy Rain,2885
Siddhivinayak Temple,Mumbai,2024,5,5,0,1,Heavy Rain,1732
Siddhivinayak Temple,Mumbai,2024,5,6,0,1,Heavy Rain,11618
Siddhivinayak Temple,Mumbai,2024,5,7,0,1,Sunny,30945
Siddhivinayak Temple,Mumbai,2024,5,8,0,1,Cloudy,31303
Siddhivinayak Temple,Mumbai,2024,5,9,0,1,Light Rain,20569
Siddhivinayak Temple,Mumbai,2024,5,10,0,1,Light Rain,17835
Siddhivinayak Temple,Mumbai,2024,5,11,0,1,Humid,23942
Siddhivinayak Temple,Mumbai,2024,5,12,0,1,Heavy Rain,10870
Siddhivinayak Temple,Mumbai,2024,5,13,0,1,Sunny,29656
Siddhivinayak Temple,Mumbai,2024,5,14,0,1,Sunny,28539
